ncode,narou_title,match_score,is_matched,annict_id,annict_title,watchers_count,satisfaction_rate,reviews_count,episodes_count,season_year,season_name,media,fetched_at
N7472MB,破られ続けた約束と、その先にあったもの,0.0,False,,,,,,,,,,2026-06-23
N0323LG,私と王女殿下、どちらが大切なのでしょうか？【電子書籍】【コミカライズ企画進行中】,0.0,False,,,,,,,,,,2026-06-23
N2020MF,もう、あなたの隣には座りません 〜乳姉妹を「特別」と呼ぶ婚約者へ、最後の挨拶を〜,0.0,False,,,,,,,,,,2026-06-23
N9168MH,婚約破棄ですか？では、その真実の愛にかかった費用を精算いたしましょう,0.0,False,,,,,,,,,,2026-06-23
N7397ME,幸せな王子,0.0,False,,,,,,,,,,2026-06-23
N0355MG,妹の婚約式で、私の席だけありませんでした。ですので、家門代表の署名もいたしません,0.0,False,,,,,,,,,,2026-06-23
N6093EN,嘆きの亡霊は引退したい　〜最弱ハンターは英雄の夢を見る〜【Web版】,0.0,False,,,,,,,,,,2026-06-23
N3332MC,家族のためにすべてを差し出した長女は、婚約者の手を取って家を出る,0.0,False,,,,,,,,,,2026-06-23
N4128MD,つまんねー男の「おもしれー女」から、恋が始まるわけねえだろ,0.0,False,,,,,,,,,,2026-06-23
N9842KA,【本編完結】王女殿下の華麗なる「ざまぁ」【番外編更新中】,0.0,False,,,,,,,,,,2026-06-23
N7327MH,身の程をわきまえなさい。,0.0,False,,,,,,,,,,2026-06-23
N0219JU,退役魔法騎士は辺境で宿屋を営業中,0.0,False,,,,,,,,,,2026-06-23
N6475DB,私、能力は平均値でって言ったよね！,1.0,True,6787.0,私、能力は平均値でって言ったよね！,3389.0,88.08,56.0,12.0,2019.0,autumn,TV,2026-06-23
N1830MG,攻略組が帰った後から始まるVRMMO　〜イベントに遅れた俺だけが、誰も拾わなかったユニークを見つける〜,0.0,False,,,,,,,,,,2026-06-23
N3129JN,【コミカライズ】『白い結婚』の旦那様と紡ぐ、最後の一ヵ月【完結】,0.0,False,,,,,,,,,,2026-06-23
N5614ME,私は不要とされた～一番近くにいたのは、誰だったのか～,0.0,False,,,,,,,,,,2026-06-23
N6282MF,【連載版】無能で役立たずの俺が「お前との婚約は破棄だ！」と言われたら、竜王の娘に「今すぐ結婚してください」と迫られた！？ ～俺、そんなに大したことしてないんですけど？～ ,0.0,False,,,,,,,,,,2026-06-23
N7508IQ,公爵家の長女でした,0.0,False,,,,,,,,,,2026-06-23
N1911MC,神の雷（トール・ハンマー）〜家族を奪われた天才物理学者の逆行転生。未来の知識で四大勢力に復讐する〜,0.0,False,,,,,,,,,,2026-06-23
N7998LI,【書籍化・コミカライズ決定】臣下に下賜した元婚約者に、今更なんのご用で？,0.0,False,,,,,,,,,,2026-06-23
N2064MI,悪役令嬢はおいしいご飯が食べたいだけ,0.0,False,,,,,,,,,,2026-06-23
N7804MF,試し行動の罪,0.0,False,,,,,,,,,,2026-06-23
N8486IM,【書籍化・コミカライズ発売中】夫に殺されたはずなのに、二度目の人生がはじまりました,0.0,False,,,,,,,,,,2026-06-23
N9747IH,追放配信.com～え？　冤罪で大学を追放された俺が〝公認探索者〟で『社長』ですか？　美人姉妹が秘書についてくる？　またまた御冗談を……え、マジ？～,0.0,False,,,,,,,,,,2026-06-23
N0280MF,「放っておけないんだ」と仰るあなたを、私は放っておきます,0.0,False,,,,,,,,,,2026-06-23
N3405MD,「君を愛するつもりはない」と言った夫が心変わりをしまして,0.0,False,,,,,,,,,,2026-06-23
N6546LZ,戦闘不能のD級覚醒者、ダンジョンで198円のバジルを育てる 〜能力は「土いじり」だけ。10センチの土壁で推し（苗）を守る配信が、疲れた世界をそっと癒やしていく〜,0.0,False,,,,,,,,,,2026-06-23
N2267IC,【書籍化・コミカライズ】寝取られ追放された最強騎士団長のおっさん、片田舎で英雄に祭り上げられる,0.0,False,,,,,,,,,,2026-06-23
N5456MF,華麗なるオーレ！　淑女なら身に着けておくべきですね！,0.0,False,,,,,,,,,,2026-06-23
N6441LP,すべて、お姉様のせいです,0.0,False,,,,,,,,,,2026-06-23
N3853HN,私の心はおじさんである【書籍漫画発売中！】,0.0,False,,,,,,,,,,2026-06-23
N8139DG,聖女の魔力は万能です,1.0,True,7672.0,聖女の魔力は万能です,2925.0,90.06,94.0,12.0,2021.0,spring,TV,2026-06-23
N5448MF,婚約者の衣装館で「家族同然だから」と無給で働いていましたが、妹を新しい婚約者兼看板娘にするそうなので辞めます。給金も休日もないなら、私は他人です,0.0,False,,,,,,,,,,2026-06-23
N9648LZ,ある、葬式の日に,0.0,False,,,,,,,,,,2026-06-23
N1561JY,【4/24書籍発売】恋とはどんなものかしら　～当て馬令嬢の場合～【カクヨムコン10大賞】,0.0,False,,,,,,,,,,2026-06-23
N5115CQ,最果てのパラディン,1.0,True,8379.0,最果てのパラディン,1941.0,88.12,54.0,13.0,2021.0,autumn,TV,2026-06-23
N5610MF,子爵令嬢の結婚生活は問題が多い　～知らない人と結婚したら王太子でした～,0.0,False,,,,,,,,,,2026-06-23
N5638ME,面倒くさがり少女は、王城の大きな豹の世話係　【連載版】,0.0,False,,,,,,,,,,2026-06-23
N6672ME,目も表情も死んでいる魔法少女が魔王の前に現れた,0.0,False,,,,,,,,,,2026-06-23
N4998GD,【書籍化】転生聖女は友情エンドを目指す！　～腐女子なのに乙女ゲームの世界に転生しちゃいましたが親友キャラとイチャイチャ百合しながら悪役令嬢と派閥抗争してます～,0.0,False,,,,,,,,,,2026-06-23
N7628MG,その指輪、彼女に差し上げてください,0.0,False,,,,,,,,,,2026-06-23
N1283LT,【書籍化決定】推しヒロインは、転生したモブの俺を独り占めしたいらしい～失恋したヒロインを支えたら徐々に重くなっていった～,0.0,False,,,,,,,,,,2026-06-23
N5127MI,就職氷河期オブ・ザ・デッド　～世界は酷い有様だけど、異世界で魔王を倒した用務員のおじさんがモテモテに。なお、世界が救われるかは不明～,0.0,False,,,,,,,,,,2026-06-23
N7533GT,勇者パーティを追い出された器用貧乏～パーティ事情で付与術士をやっていた剣士、万能へと至る～【Web版】,0.0,False,,,,,,,,,,2026-06-23
N3418MB,妹が「お姉様の代わりは務まります」と言うので、婚約者も役目も譲りました。ですが務まらなかったようです【連載版】,0.0,False,,,,,,,,,,2026-06-23
N3903MG,役立たずの魔法使いだそうです。攻撃以外も全部やってますが？,0.0,False,,,,,,,,,,2026-06-23
N3209FX,転生少女はまず一歩からはじめたい～魔物がいるとか聞いてない！～,0.0,False,,,,,,,,,,2026-06-23
N4285LK,元暗部の英雄、再び暗躍する　～娘のために正体を隠して無双していたら有名になっちゃいました～,0.0,False,,,,,,,,,,2026-06-23
N6753LE,微睡みの上に花は咲く～大規模異世界転移、掲示板つき～,0.0,False,,,,,,,,,,2026-06-23
N7151MH,すぐに泣いて被害者面する令嬢に制裁を,0.0,False,,,,,,,,,,2026-06-23
N5293MD,「跡取りも婚約者も譲ってあげたい」とお姉様がおっしゃったので、喜んで全部奪って差し上げたのに、どうしてそんなに怒るのかしら？,0.0,False,,,,,,,,,,2026-06-23
N0083ME,左腕左脚の骨折と全身打撲と引き換えに自由を手に入れた令嬢とその他,0.0,False,,,,,,,,,,2026-06-23
N6300HZ,【コミカライズ連載中】落ちこぼれダメ令嬢は溺愛されて生まれ変わります！？〜褒められるのが嬉しくて頑張っていたら規格外の才能が開花しました〜,0.0,False,,,,,,,,,,2026-06-23
N1439MG,婚約を破棄されたので、心からの祝辞を申し上げます,0.0,False,,,,,,,,,,2026-06-23
N7787LA,【書籍化】第八夫人エスメラルダの陰湿,0.0,False,,,,,,,,,,2026-06-23
N0350EM,[Web版] 異世界転移、地雷付き。,0.0,False,,,,,,,,,,2026-06-23
N8916LP,間違えて運に極振りしちゃったけど召喚士なら何とかなりますか？　～召喚で出てくる魔物が異常個体ばかりなんですけど！～,0.0,False,,,,,,,,,,2026-06-23
N9573ME,王の猫に転生したらしいので、とりあえず寝る。２,0.0,False,,,,,,,,,,2026-06-23
N3822HW,【 書籍4巻＆コミック3巻発売中！】転生しました、サラナ・キンジェです。ごきげんよう。,0.0,False,,,,,,,,,,2026-06-23
N7120HP,滅亡国家のやり直し　今日から始める軍師生活【SQEXノベル大賞、大賞受賞作品/1.5億PV感謝/書籍版最新刊5巻&amp;コミック2巻好評発売中！コミカライズ毎週月曜更新！】,0.0,False,,,,,,,,,,2026-06-23
N7710IP,【4/16コミック1巻発売】側妃になったけど、別に愛さなくていいですよ？ ～他力本願な妃はぐーたらライフを送りたい～,0.0,False,,,,,,,,,,2026-06-23
N4743LL,(なぜか)執着してくる勇者様から逃げたい末端令嬢のお話,0.0,False,,,,,,,,,,2026-06-23
N4716ME,悪役令嬢と騎士は、格子越しの糸を結ぶ,0.0,False,,,,,,,,,,2026-06-23
N7590MH,遠く離れた地で,0.0,False,,,,,,,,,,2026-06-23
N2791GD,聖女の魔力は万能です　～ 番外編 ～,0.0,False,,,,,,,,,,2026-06-23
N5108MC,初恋の君をお大事に,0.0,False,,,,,,,,,,2026-06-23
N4476MH,これが普通なら、獣人と結婚したくないわ～王女様は復讐を始める～,0.0,False,,,,,,,,,,2026-06-23
N8433EB,今度は絶対に邪魔しませんっ！,0.0,False,,,,,,,,,,2026-06-23
N6741KJ,召喚した使い魔が、隣国の氷の皇太子だった,0.0,False,,,,,,,,,,2026-06-23
N5061MH,皇帝である夫が魔族に呪われた結果、わたしが部屋から出られない,0.0,False,,,,,,,,,,2026-06-23
N3078MG,婚約者がまた病弱な幼なじみのお見舞いへ行ったので、婚約式は私ひとりで終わらせました【連載版】,0.0,False,,,,,,,,,,2026-06-23
N2340LW,【書籍発売中】結婚初日、夫から「義理の姉を愛している」と打ち明けられました,0.0,False,,,,,,,,,,2026-06-23
N7463HO,【Web版】剣と魔法と学歴社会 〜前世ガリ勉だった俺は今世では風任せに生きる〜,0.0,False,,,,,,,,,,2026-06-23
N2862JB,【書籍化・コミカライズ】断罪される公爵令嬢、生まれ変わってラスボスの王妃様の子どもになります,0.0,False,,,,,,,,,,2026-06-23
N5897MD,箱庭の観測者：1945年の広島にネットスーパーで課金する,0.0,False,,,,,,,,,,2026-06-23
N6154LY,【第二部準備中】わたしの特技ですか？　整理整頓です。 ～なんでかお城のお偉いさんがたくさん相談しに来るけど、角を揃えただけなので～,0.0,False,,,,,,,,,,2026-06-23
N3524JH,[書籍化決定・第一部・第二部完結]緑の指を持つ娘,0.0,False,,,,,,,,,,2026-06-23
N0477ME,妹の方が愛嬌があると言われ続けたので、婚約を辞退しました,0.0,False,,,,,,,,,,2026-06-23
N2519MI,世界で一番美しい人を映す鏡が、悪役令嬢の私から離れてくれません,0.0,False,,,,,,,,,,2026-06-23
N3268MH,私は忠告しましたよ？,0.0,False,,,,,,,,,,2026-06-23
N0669MD,『阿波の泥公方 〜足利の血を呪う少年は、生き延びるために新時代を築く〜』,0.0,False,,,,,,,,,,2026-06-23
N4880LR,神の前でその真実の愛を誓えますか？,0.0,False,,,,,,,,,,2026-06-23
N7083LF,マリアンデール　～地味令嬢だったけど、記憶喪失になったらオソロシー女になったらしい～,0.0,False,,,,,,,,,,2026-06-23
N3663LZ,知らない間にメンバーから激重感情を抱かれて帰れないダンジョン探索録,0.0,False,,,,,,,,,,2026-06-23
N1913KJ,【書籍化・コミカライズ】選ばれなかった私とあなた、だけれど〜棄てられた私と不遇の王子様が幸せな夫婦になるまで〜,0.0,False,,,,,,,,,,2026-06-23
N5822MI,聖女様とお呼び,0.0,False,,,,,,,,,,2026-06-23
N2794MH,今日も明日も見て見ぬ振りを,0.0,False,,,,,,,,,,2026-06-23
N6518LX,モラハラ婚約者があまりにも酷いので、やり返すことにした【連載版】,0.0,False,,,,,,,,,,2026-06-23
N8997MF,超毒舌グルメVTuberは俺の飯だけ星一千万〜隣の無口美少女を料亭仕込みの家庭料理で餌付けしていたら、毎晩ごはんをねだられるようになった〜,0.0,False,,,,,,,,,,2026-06-23
N1120IN,【コミカライズ連載中】ドアマットヒロインは速攻終了いたします！【GOマンガ原作者大賞受賞作】,0.0,False,,,,,,,,,,2026-06-23
N1750ME,いつかやらかすと言ったでしょ,0.0,False,,,,,,,,,,2026-06-23
N5602MF,俺は魔王じゃねえ！　～転生董卓の悪名返上記～,0.0,False,,,,,,,,,,2026-06-23
N7830ME,「このペンを一万金貨で売れなければ婚約破棄だ！」と言われたので、価値の分かる王宮へ持ち込みました　〜亡き王妃様の遺品だったため、婚約者は断罪されました〜,0.0,False,,,,,,,,,,2026-06-23
N5763HC,永年雇用は可能でしょうか,0.0,False,,,,,,,,,,2026-06-23
N6735JL,転生したオバサンは、枯れヒロイン目指して仕事に生きます！,0.0,False,,,,,,,,,,2026-06-23
N5213ME,婚約破棄された悪役令嬢の魔導列車 〜揺れる馬車旅が嫌なので、【白銀列車】という走る豪華ホテルで暮らします〜,0.0,False,,,,,,,,,,2026-06-23
N0015MF,婚約破棄の前に足元をご確認ください,0.0,False,,,,,,,,,,2026-06-23
N0973MH,幼馴染の公爵令嬢が婚約破棄されたので支えていたら、なぜか王配になりました,0.0,False,,,,,,,,,,2026-06-23
N4359MC,「真実の愛」を目撃した王太子夫妻の見解,0.0,False,,,,,,,,,,2026-06-23
N9281LV,【6/5完結】就職先が倒産したので牧場を継いだら、俺だけ馬の声が聞こえるようになりました,0.0,False,,,,,,,,,,2026-06-23
N0611EM,【アニメ２期放送中！】陰の実力者になりたくて！【web版】,0.0,False,,,,,,,,,,2026-06-23
N5950MC,ある日、TS金髪サキュバス系美少女になった俺はVRMMO世界を《捕食》スキルで無双する,0.0,False,,,,,,,,,,2026-06-23
N3112MC,【第2章開始】「お前を愛することはない」と言われたので、労働対価に食事を要求します（連載版）,0.0,False,,,,,,,,,,2026-06-23
N2969LW,[6/25電子書籍配信予定]　私を無視する貴方　　捨てる準備を始めました,0.0,False,,,,,,,,,,2026-06-23
N4312KW,【書籍化】拝啓、元婚約者様　捨てた私のことはお構いなく,0.0,False,,,,,,,,,,2026-06-23
N7481GN,死に戻りの魔法学校生活を、元恋人とプロローグから （※ただし好感度はゼロ）　【＃死にプロ】,0.0,False,,,,,,,,,,2026-06-23
N6327ME,横取り女、地に堕ちる,0.0,False,,,,,,,,,,2026-06-23
N6238MD,【第二章完結】追放された宮廷女医は身体の嘘を見逃さない ～その病、この世界の誰にも治せませんが私は知っています～,0.0,False,,,,,,,,,,2026-06-23
N3394GQ,続・逃がした魚は大きかったが釣りあげた魚が大きすぎた件【WEB版】,0.0,False,,,,,,,,,,2026-06-23
N3581FH,目覚めたら最強装備と宇宙船持ちだったので、一戸建て目指して傭兵として自由に生きたい,1.0,True,15285.0,目覚めたら最強装備と宇宙船持ちだったので、一戸建て目指して傭兵として自由に生きたい,59.0,,0.0,0.0,2026.0,autumn,TV,2026-06-23
N0354MG,私の婚約者は、最近どこか様子がおかしい,0.0,False,,,,,,,,,,2026-06-23
N7243ME,病児の看病をやり遂げて死んだ私が病児の姉に生まれ変わった話,0.0,False,,,,,,,,,,2026-06-23
N5205MD,嘘告の代償,0.0,False,,,,,,,,,,2026-06-23
N2271MI,メンヘラオジサン42歳。戦国時代の薩摩川内の庄屋の八男に生まれ変わる。二度目の人生は飯と知識で成り上がる。★37.4万PV達成,0.0,False,,,,,,,,,,2026-06-23
N7222FF,聖女じゃなかったので、王宮でのんびりご飯を作ることにしました,0.0,False,,,,,,,,,,2026-06-23
N5196HP,竜亡き星のルシェ・ネル,0.0,False,,,,,,,,,,2026-06-23
N4997LY,気付けばいつも傍に貴方がいる,0.0,False,,,,,,,,,,2026-06-23
N5156MD,私を欠陥品と呼ぶ執事長が鬱陶しいので、侯爵夫人として排除することにしました,0.0,False,,,,,,,,,,2026-06-23
N5481LD,夏颯記,0.0,False,,,,,,,,,,2026-06-23
N9619HU,バスタード・ソードマン,0.0,False,,,,,,,,,,2026-06-23
N7583DE,自動販売機に生まれ変わった俺は迷宮を彷徨う,1.0,True,9812.0,自動販売機に生まれ変わった俺は迷宮を彷徨う,2094.0,,63.0,12.0,2023.0,summer,TV,2026-06-23
N6577MD,【書籍化・コミカライズ進行中】３才児ですが可愛い花嫁がやってきた！と溺愛されてます。しかし私は敵国の最強魔法帝です,0.0,False,,,,,,,,,,2026-06-23
N2567KB,【書籍、電子書籍発売中】この結婚が終わる時,0.0,False,,,,,,,,,,2026-06-23
N6893ME,夫の不貞を暴露したのは、彼の愛人の息子だった～テンプレ通り夫は捨て、息子を拾って育てることにします～,0.0,False,,,,,,,,,,2026-06-23
N1208MD,おこりんぼ聖女を召喚したら,0.0,False,,,,,,,,,,2026-06-23
N1097ME,ツンデレは親にとっては、ただのイジメっこ。もしくはストーカー,0.0,False,,,,,,,,,,2026-06-23
N3742EY,ご主人様とゆく異世界サバイバル！,0.0,False,,,,,,,,,,2026-06-23
N1976EY,俺は星間国家の悪徳領主！,1.0,True,14306.0,俺は星間国家の悪徳領主！,1129.0,,51.0,12.0,2025.0,spring,TV,2026-06-23
N8802BQ,八男って、それはないでしょう！　,0.0,False,,,,,,,,,,2026-06-23
N8745HM,【漫画版 配信！】魔力量歴代最強な転生聖女さまの学園生活は波乱に満ち溢れているようです～王子さまに悪役令嬢とヒロインぽい子たちがいるけれど、ここは乙女ゲー世界ですか？～,0.0,False,,,,,,,,,,2026-06-23
N0326LM,他人の婚約破棄と枠外の“僕”と“婚約者殿”,0.0,False,,,,,,,,,,2026-06-23
N0867KG,やんでれ？　何ですのそれ？,0.0,False,,,,,,,,,,2026-06-23
N0962MH,「すぐ戻る」と幼馴染の元へ走った夫を、私は笑顔で見送りました,0.0,False,,,,,,,,,,2026-06-23
N1729LV,エルフ王は唯一むに！　～隠居して趣味で刀作りにハマったら、僕、いつのまにか創剣神と呼ばれてた？～,0.0,False,,,,,,,,,,2026-06-23
N0084ME,今日踏み出すのは、幸せへの一歩,0.0,False,,,,,,,,,,2026-06-23
N0086MI,【連載版】攻略組が帰った後から始まるVRMMO　〜イベントに遅れた俺だけが、誰にも拾われなかったユニークを見つける〜 ,0.0,False,,,,,,,,,,2026-06-23
N0174GY,【12/8 書籍 最終巻 発売】ゴブリン令嬢と転生貴族が幸せになるまで　　婚約者の彼女のための前世知識の上手な使い方,0.0,False,,,,,,,,,,2026-06-23
N1021JU,魅了を捨てた悪役令嬢は、他の魅力で無双する,0.0,False,,,,,,,,,,2026-06-23
N1795JX,伯爵令嬢は最強の平民に嫁ぎます～お父様の命の恩人はただの平民でしたが、王を救って今は騎士。いずれは騎士団長に成り上がると噂の美男です。自分が嫁ぎたかった？残念、もう遅くてよ？～,0.0,False,,,,,,,,,,2026-06-23
N2052MC,人質王女は幼馴染の国王の執着から逃れられない,0.0,False,,,,,,,,,,2026-06-23
N2366MI,「病弱な幼馴染の所に足繫く通う婚約者と掛けまして、底の抜けたバケツと説きます」,0.0,False,,,,,,,,,,2026-06-23
N3267MI,浮気が些細な遊びと仰るのなら、誰の前でも続けられますよね？,0.0,False,,,,,,,,,,2026-06-23
N3381MA, 解析スキル「アナライズ」でチートだけど、私は鑑定士なので受付嬢と冒険者はお断りです！～呪いの兎型アーティファクトを添えて～,0.0,False,,,,,,,,,,2026-06-23
N3418MC,【連載版・完結済】婚約破棄＆追放された悪役令嬢、辺境村でまったり錬金術生活（元勇者家政夫＆その娘の女児付き）,0.0,False,,,,,,,,,,2026-06-23
N3509ME,「お前を愛するつもりはない!」「どんな教育を受けてきたんですか?」,0.0,False,,,,,,,,,,2026-06-23
N3586MI,これも真実の愛の一種ではないでしょうか,0.0,False,,,,,,,,,,2026-06-23
N3865MI,妹が聖女を名乗り始めたので止めたのですが、誰も信じてくれませんでした。,0.0,False,,,,,,,,,,2026-06-23
N4545IJ,【Web版】旦那様、離縁はOKですがスローライフは継続希望です！～忌み嫌われた能力は、実は聖女よりも万能でした～【コミカライズ①巻7/31発売決定、書籍②巻発売中】,0.0,False,,,,,,,,,,2026-06-23
N5105LX,悪役令嬢、『ざまあ』のち、タイプの男を捕まえる！,0.0,False,,,,,,,,,,2026-06-23
N5111MI,政略婚約のはずですが、侯爵令息が私の選んだ忘れな草しか胸に飾ってくれません,0.0,False,,,,,,,,,,2026-06-23
N5427LU,笑って許す……わけねーだろー　前座のモブ令嬢が卒業パーティの主役をさらってしまった件,0.0,False,,,,,,,,,,2026-06-23
N6217MI,【連載版】夜会で「婚約破棄しよう」という常套句に呆れて振り返ったら、双子の愚兄だった件。,0.0,False,,,,,,,,,,2026-06-23
N6309MI,婚約破棄されたので、王家の魔導AIに「私が幸せになる最適解」を聞いたら、まず王太子を見捨てろと言われました,0.0,False,,,,,,,,,,2026-06-23
N6339MG,もし応仁の乱が起きなかったら？ 〜日本を世界最速の大航海時代へ導く〜,0.0,False,,,,,,,,,,2026-06-23
N6574MI,父さんな、純愛で食っていこうと思うんだ,0.0,False,,,,,,,,,,2026-06-23
N6686MI,婚約破棄された令嬢の専属侍女ですが、辞職願を出したら王宮が回らなくなったそうです,0.0,False,,,,,,,,,,2026-06-23
N6891GQ,我輩は猫魔導師である！  〜キジトラ・ルークの快適ネコ生活〜,0.0,False,,,,,,,,,,2026-06-23
N7176ME,私が死んだと信じている旦那様へ、今日も別人として花屋の店番をしております ,0.0,False,,,,,,,,,,2026-06-23
N7333MI,事故物件の地縛霊が、転生先までついてきた件,0.0,False,,,,,,,,,,2026-06-23
N7500MI,あたしのために争ってちょうだい　～追放された聖女は幸せを負け取る,0.0,False,,,,,,,,,,2026-06-23
N7857MH,獣人のフェロモンと魅了魔法についての考察,0.0,False,,,,,,,,,,2026-06-23
N8183MI,同棲初日に恋人の幼馴染が当然のように住み始めたので、別れて幸せになりました,0.0,False,,,,,,,,,,2026-06-23
N8594MI,『仕事のできない無愛想では侯爵夫人は務まらない』と言われたので退職しました。婚約も解消するので引き留めないでください,0.0,False,,,,,,,,,,2026-06-23
N8617MI,最高の席で、断罪を。,0.0,False,,,,,,,,,,2026-06-23
N8653LD,若奥様の真面目過ぎる侍女は正論で無双する,0.0,False,,,,,,,,,,2026-06-23
N8729MG,四人目の被害者になりました。五人目は阻止したいと思います！,0.0,False,,,,,,,,,,2026-06-23
N9212MI,「お願い、貸して？」それは返す人が言う言葉ですよ,0.0,False,,,,,,,,,,2026-06-23
N9381MI,就職先の人間関係がブラックだったので、立つ鳥跡を濁してみました,0.0,False,,,,,,,,,,2026-06-23
N0076LW,『お前のような悪女は死罪だ！』と婚約破棄されたので、自ら毒杯を仰ぎました。〜三年後、辺境で薬師としてスローライフを満喫していたら、なぜか国中が私の死を悼み、元婚約者の王太子が廃人寸前になっています〜,0.0,False,,,,,,,,,,2026-06-23
N0236MJ,他称『魔王の国』をめぐる,0.0,False,,,,,,,,,,2026-06-23
N0867IE,悪役令嬢、断罪前緊急３６時間　【コミカライズ】,0.0,False,,,,,,,,,,2026-06-23
N1244MI,「お前を愛することはない」と白い結婚にされたので、愛してくれる人を連れ込んでみました,0.0,False,,,,,,,,,,2026-06-23
N1513MH,新人の奴隷剣闘士に憑依転生したら俺だけRPGだったので成り上がる 〜カエサルとスパルタクス、あと俺〜,0.0,False,,,,,,,,,,2026-06-23
N1865LT,あっそれおばあさまもよく言ってましたよ！,0.0,False,,,,,,,,,,2026-06-23
N1974MH,夫が屋敷に連れ込んだ女は、これで二十三人目。離縁されても文句はありませんよね？　ついでに一発だけ殴らせてください,0.0,False,,,,,,,,,,2026-06-23
N1980EN,領民0人スタートの辺境領主様,0.0,False,,,,,,,,,,2026-06-23
N2069HS,山、買いました　～異世界暮らしも悪くない～,0.0,False,,,,,,,,,,2026-06-23
N2269MI,金曜日の魔法,0.0,False,,,,,,,,,,2026-06-23
N2429LN,何か、勘違いしてません？,0.0,False,,,,,,,,,,2026-06-23
N2621MC,私を断頭台へ送った旦那様、二度目の婚約式でさようなら,0.0,False,,,,,,,,,,2026-06-23
N2821MD,君を愛することもある,0.0,False,,,,,,,,,,2026-06-23
N3185MC,最初からここに私の居場所はなかった,0.0,False,,,,,,,,,,2026-06-23
N3191EH,乙女ゲー世界はモブに厳しい世界です,1.0,True,9130.0,乙女ゲー世界はモブに厳しい世界です,2390.0,82.99,79.0,12.0,2022.0,spring,TV,2026-06-23
N3266IQ,【電子書籍化・コミカライズ】さようなら、私の冷遇生活～パーティーで声をかけてきたのがヤバい男だった件～,0.0,False,,,,,,,,,,2026-06-23
N3313MF,何となく婚約破棄されたわたくしに全てが委ねられた,0.0,False,,,,,,,,,,2026-06-23
N3430MI,私を虐めてきた義弟に復讐します,0.0,False,,,,,,,,,,2026-06-23
N3905IU,王女殿下の幼馴染の女性騎士は意外とつぶしが利く,0.0,False,,,,,,,,,,2026-06-23
N4097MH,ハッピーエンドを回避する方法,0.0,False,,,,,,,,,,2026-06-23
N4192GB,未実装のラスボス達が仲間になりました。,0.0,False,,,,,,,,,,2026-06-23
N4221FQ,【連載版】まだ早い！！,0.0,False,,,,,,,,,,2026-06-23
N4522MG,聖女様の奇跡を支えるだけの侍女と言われました。では、祈祷台帳から私の名前を消します,0.0,False,,,,,,,,,,2026-06-23
N4776MF,私を殺そうとした元婚約者――その弟に求婚したら、なぜか即答で「はい」と言われました,0.0,False,,,,,,,,,,2026-06-23
N4895DF,竜の子を産んだら離縁されたので森で隠居することにしました,0.0,False,,,,,,,,,,2026-06-23
N5032LH,神様のミスで死んだので、神獣もふもふと異世界インターネットで快適スローライフ始めます ～最強生活チートと1000万ポイントでポチりまくり！～,0.0,False,,,,,,,,,,2026-06-23
N5157HE,短編「うちの娘が、第三王子に嫁ぐらしい」,0.0,False,,,,,,,,,,2026-06-23
N5205HI,【Web版】死ぬ運命にある悪役令嬢の兄に転生したので、妹を育てて未来を変えたいと思います～世界最強はオレだけど、世界最カワは妹に違いない～,0.0,False,,,,,,,,,,2026-06-23
N5332MI,疫病の夜、誰の名を呼びましたか,0.0,False,,,,,,,,,,2026-06-23
N5363MI,ハズレスキル【家事代行《ハウスキーパー》】で公爵家の仕事全てを代わりにやってた私を捨てるんですか？～実は家事するだけでバフが付くスキルで作った宿が、泊まるだけでレベルアップの恩恵があると大繁盛,0.0,False,,,,,,,,,,2026-06-23
N5405KP,【書籍化、コミカライズ決定】婚約破棄された私、目覚めたら隣に婚約破棄された侯爵様が眠っていた,0.0,False,,,,,,,,,,2026-06-23
N5647LT,『婚約者を大好きな自分』を演じてきた侯爵令嬢、自立しろと言われたので、好き勝手に生きていくことにしました,0.0,False,,,,,,,,,,2026-06-23
N6085MA,心の中で婚約者を殺してでも,0.0,False,,,,,,,,,,2026-06-23
N6237MI,「交換しましょう」と言う双子の妹に、名前も人生もすべて交換してあげることにしました。探さないでください。,0.0,False,,,,,,,,,,2026-06-23
N6831FW,【コミカライズ】旦那様の好きな人,0.0,False,,,,,,,,,,2026-06-23
N6855JS,【コミカライズ】さようなら、私の初恋。,0.0,False,,,,,,,,,,2026-06-23
N6860DT,異世界でのんびり癒し手はじめます～毒にも薬にもならないから転生したお話,0.0,False,,,,,,,,,,2026-06-23
N6997MG,やさしい国の、やさしい婚約破棄、でも死刑。,0.0,False,,,,,,,,,,2026-06-23
N7124MI,義妹で病弱でお邪魔な私,0.0,False,,,,,,,,,,2026-06-23
N7159MI,茶飲み令嬢、校庭で王子に愛を叫ばれる,0.0,False,,,,,,,,,,2026-06-23
N7408LZ,貧乏冒険者で底辺配信者の生きる希望もないおっさんバズる～庭のＦランク（実際はＳＳＳランク）ダンジョンで活動すること１５年、最強になりました～,0.0,False,,,,,,,,,,2026-06-23
N7645LW,悪役令息が勘当された直後にTSするどうしようもない話し。,0.0,False,,,,,,,,,,2026-06-23
N7828MI,ちびっこ殿下の大激怒,0.0,False,,,,,,,,,,2026-06-23
N7975CR,蜘蛛ですが、なにか？,1.0,True,6169.0,蜘蛛ですが、なにか？,3382.0,83.11,61.0,24.0,2021.0,winter,TV,2026-06-23
